,time,ctwl/nm,thresh/dBm,reflection/%
536,2022-07-12 07:52:23,1537.768,-37.964,
537,2022-07-12 07:53:52,1537.756,-37.963,
538,2022-07-12 07:55:21,1537.748,-37.966,
539,2022-07-12 07:56:50,1537.748,-37.965,
540,2022-07-12 07:58:20,1537.732,-37.969,
541,2022-07-12 07:59:49,1537.728,-37.969,
542,2022-07-12 08:01:18,1537.72,-37.97,
543,2022-07-12 08:02:48,1537.712,-37.973,
544,2022-07-12 08:04:17,1537.704,-37.976,
545,2022-07-12 08:05:46,1537.7,-37.977,
546,2022-07-12 08:07:16,1537.688,-37.975,
547,2022-07-12 08:08:45,1537.684,-37.98,
548,2022-07-12 08:10:14,1537.672,-37.98,
549,2022-07-12 08:11:44,1537.668,-37.978,
550,2022-07-12 08:13:13,1537.664,-37.977,
551,2022-07-12 08:14:42,1537.652,-37.982,
552,2022-07-12 08:16:12,1537.648,-37.983,
553,2022-07-12 08:17:41,1537.644,-37.982,
554,2022-07-12 08:19:10,1537.632,-37.985,
555,2022-07-12 08:20:39,1537.624,-37.988,
556,2022-07-12 08:22:09,1537.62,-37.99,
557,2022-07-12 08:23:38,1537.612,-37.99,
558,2022-07-12 08:25:07,1537.604,-37.994,
559,2022-07-12 08:26:37,1537.6,-37.992,
560,2022-07-12 08:28:06,1537.592,-37.992,
561,2022-07-12 08:29:35,1537.584,-37.993,
562,2022-07-12 08:31:05,1537.576,-37.995,
563,2022-07-12 08:32:34,1537.572,-37.995,
564,2022-07-12 08:34:03,1537.564,-37.994,
565,2022-07-12 08:35:33,1537.552,-37.997,
566,2022-07-12 08:37:02,1537.552,-37.995,
567,2022-07-12 08:38:31,1537.544,-37.998,
568,2022-07-12 08:40:01,1537.536,-37.999,
569,2022-07-12 08:41:30,1537.532,-38.0,
570,2022-07-12 08:43:00,1537.524,-38.002,
571,2022-07-12 08:44:29,1537.52,-38.005,
572,2022-07-12 08:45:58,1537.512,-38.005,
573,2022-07-12 08:47:27,1537.504,-38.005,
574,2022-07-12 08:48:57,1537.496,-38.003,
575,2022-07-12 08:50:26,1537.492,-38.008,
576,2022-07-12 08:51:55,1537.484,-38.012,
577,2022-07-12 08:53:25,1537.48,-38.01,
578,2022-07-12 08:54:54,1537.476,-38.01,
579,2022-07-12 08:56:24,1537.468,-38.013,
580,2022-07-12 08:57:53,1537.464,-38.008,
581,2022-07-12 08:59:22,1537.46,-38.014,
582,2022-07-12 09:00:52,1537.448,-38.011,
583,2022-07-12 09:02:21,1537.444,-38.014,
584,2022-07-12 09:03:51,1537.444,-38.016,
585,2022-07-12 09:05:20,1537.432,-38.013,
586,2022-07-12 09:06:49,1537.428,-38.016,
587,2022-07-12 09:08:19,1537.424,-38.012,
588,2022-07-12 09:09:48,1537.416,-38.014,
589,2022-07-12 09:11:17,1537.412,-38.018,
590,2022-07-12 09:12:47,1537.408,-38.017,
591,2022-07-12 09:14:16,1537.4,-38.019,
592,2022-07-12 09:15:46,1537.404,-38.019,
593,2022-07-12 09:17:15,1537.388,-38.02,
594,2022-07-12 09:18:44,1537.392,-38.018,
595,2022-07-12 09:20:14,1537.388,-38.015,
596,2022-07-12 09:21:43,1537.376,-38.02,
597,2022-07-12 09:23:12,1537.372,-38.024,
598,2022-07-12 09:24:42,1537.372,-38.02,
599,2022-07-12 09:26:11,1537.364,-38.024,
600,2022-07-12 09:27:40,1537.356,-38.016,
601,2022-07-12 09:29:10,1537.352,-38.021,
602,2022-07-12 09:30:39,1537.348,-38.018,
603,2022-07-12 09:32:09,1537.34,-38.025,
604,2022-07-12 09:33:50,1537.336,-38.022,
605,2022-07-12 09:35:19,1537.332,-38.019,
606,2022-07-12 09:36:49,1537.328,-38.023,
607,2022-07-12 09:38:18,1537.32,-38.022,
608,2022-07-12 09:39:47,1537.316,-38.023,
609,2022-07-12 09:41:23,1537.316,-38.024,
610,2022-07-12 09:42:56,1537.308,-38.021,
611,2022-07-12 09:44:25,1537.304,-38.023,
612,2022-07-12 09:45:57,1537.296,-38.024,
613,2022-07-12 09:47:27,1537.292,-38.027,
614,2022-07-12 09:48:56,1537.292,-38.022,
615,2022-07-12 09:50:32,1537.284,-38.022,
616,2022-07-12 09:52:01,1537.284,-38.028,
617,2022-07-12 09:53:34,1537.272,-38.023,
618,2022-07-12 09:55:03,1537.268,-38.027,
619,2022-07-12 09:56:33,1537.264,-38.03,
620,2022-07-12 09:58:12,1537.26,-38.025,
621,2022-07-12 09:59:42,1537.252,-38.028,
622,2022-07-12 10:01:11,1537.248,-38.029,
623,2022-07-12 10:02:40,1537.244,-38.031,
624,2022-07-12 10:04:13,1537.236,-38.031,
625,2022-07-12 10:05:46,1537.236,-38.032,
626,2022-07-12 10:07:18,1537.228,-38.031,
627,2022-07-12 10:08:47,1537.228,-38.033,
628,2022-07-12 10:10:20,1537.22,-38.031,
629,2022-07-12 10:11:49,1537.216,-38.034,
630,2022-07-12 10:13:19,1537.212,-38.037,
631,2022-07-12 10:14:51,1537.228,-38.032,
632,2022-07-12 10:16:21,1537.228,-38.024,
633,2022-07-12 10:17:53,1537.216,-38.024,
634,2022-07-12 10:19:22,1537.216,-38.031,
635,2022-07-12 10:20:52,1537.204,-38.032,
636,2022-07-12 10:22:24,1537.2,-38.031,
637,2022-07-12 10:23:57,1537.196,-38.037,
638,2022-07-12 10:25:27,1537.192,-38.034,
639,2022-07-12 10:26:56,1537.188,-38.034,
640,2022-07-12 10:28:25,1537.184,-38.034,
641,2022-07-12 10:30:01,1537.184,-38.033,
642,2022-07-12 10:31:34,1537.176,-38.035,
643,2022-07-12 10:33:03,1537.172,-38.034,
644,2022-07-12 10:34:36,1537.164,-38.046,
645,2022-07-12 10:36:05,1537.164,-38.036,
646,2022-07-12 10:37:35,1537.16,-38.037,
647,2022-07-12 10:39:07,1537.148,-38.038,
648,2022-07-12 10:40:37,1537.152,-38.044,
649,2022-07-12 10:42:10,1537.14,-38.038,
650,2022-07-12 10:43:39,1537.14,-38.035,
651,2022-07-12 10:45:09,1537.132,-38.048,
652,2022-07-12 10:46:41,1537.136,-38.049,
653,2022-07-12 10:48:11,1537.132,-38.038,
654,2022-07-12 10:49:40,1537.124,-38.044,
655,2022-07-12 10:51:09,1537.124,-38.038,
656,2022-07-12 10:52:39,1537.112,-38.039,
657,2022-07-12 10:54:15,1537.112,-38.038,
658,2022-07-12 10:55:48,1537.108,-38.047,
659,2022-07-12 10:57:17,1537.104,-38.039,
660,2022-07-12 10:58:50,1537.092,-38.046,
661,2022-07-12 11:00:19,1537.092,-38.04,
662,2022-07-12 11:01:49,1537.092,-38.038,
663,2022-07-12 11:03:25,1537.084,-38.047,
664,2022-07-12 11:04:54,1537.084,-38.049,
665,2022-07-12 11:06:27,1537.08,-38.046,
666,2022-07-12 11:07:56,1537.076,-38.046,
667,2022-07-12 11:09:26,1537.068,-38.05,
668,2022-07-12 11:11:05,1537.068,-38.047,
669,2022-07-12 11:12:38,1537.06,-38.043,
670,2022-07-12 11:14:08,1537.064,-38.046,
671,2022-07-12 11:15:38,1537.056,-38.04,
672,2022-07-12 11:17:07,1537.052,-38.048,
673,2022-07-12 11:18:43,1537.048,-38.049,
674,2022-07-12 11:20:13,1537.044,-38.041,
675,2022-07-12 11:21:42,1537.04,-38.047,
676,2022-07-12 11:23:12,1537.04,-38.045,
677,2022-07-12 11:24:49,1537.036,-38.051,
678,2022-07-12 11:26:19,1537.032,-38.049,
679,2022-07-12 11:27:48,1537.032,-38.049,
680,2022-07-12 11:29:18,1537.028,-38.044,
681,2022-07-12 11:30:47,1537.024,-38.045,
682,2022-07-12 11:32:17,1537.024,-38.043,
683,2022-07-12 11:33:46,1537.02,-38.045,
684,2022-07-12 11:35:16,1537.016,-38.044,
685,2022-07-12 11:36:45,1537.004,-38.056,
686,2022-07-12 11:38:14,1537.008,-38.046,
687,2022-07-12 11:39:44,1537.004,-38.046,
688,2022-07-12 11:41:13,1536.996,-38.055,
689,2022-07-12 11:42:43,1536.996,-38.047,
690,2022-07-12 11:44:12,1537.0,-38.047,
691,2022-07-12 11:45:42,1536.988,-38.048,
692,2022-07-12 11:47:11,1536.988,-38.055,
693,2022-07-12 11:48:41,1536.988,-38.054,
694,2022-07-12 11:50:10,1536.98,-38.049,
695,2022-07-12 11:51:40,1536.98,-38.046,
696,2022-07-12 11:53:09,1536.968,-38.056,
697,2022-07-12 11:54:39,1536.968,-38.062,
698,2022-07-12 11:56:08,1536.968,-38.061,
699,2022-07-12 11:57:38,1536.96,-38.052,
700,2022-07-12 11:59:07,1536.96,-38.051,
701,2022-07-12 12:00:37,1536.964,-38.058,
702,2022-07-12 12:02:06,1536.952,-38.056,
703,2022-07-12 12:03:36,1536.952,-38.058,
704,2022-07-12 12:05:05,1536.948,-38.057,
705,2022-07-12 12:06:35,1536.944,-38.058,
706,2022-07-12 12:08:04,1536.944,-38.051,
707,2022-07-12 12:09:34,1536.932,-38.063,
708,2022-07-12 12:11:04,1536.936,-38.063,
709,2022-07-12 12:12:33,1536.936,-38.055,
710,2022-07-12 12:14:03,1536.928,-38.061,
711,2022-07-12 12:15:32,1536.928,-38.061,
712,2022-07-12 12:17:02,1536.928,-38.056,
713,2022-07-12 12:18:31,1536.924,-38.061,
714,2022-07-12 12:20:01,1536.92,-38.065,
715,2022-07-12 12:21:30,1536.92,-38.055,
716,2022-07-12 12:23:00,1536.916,-38.056,
717,2022-07-12 12:24:29,1536.912,-38.064,
718,2022-07-12 12:25:59,1536.9,-38.068,
719,2022-07-12 12:27:28,1536.904,-38.066,
720,2022-07-12 12:28:58,1536.904,-38.054,
721,2022-07-12 12:30:27,1536.9,-38.06,
722,2022-07-12 12:31:57,1536.896,-38.058,
723,2022-07-12 12:33:26,1536.9,-38.064,
724,2022-07-12 12:34:56,1536.892,-38.064,
725,2022-07-12 12:36:25,1536.892,-38.058,
726,2022-07-12 12:37:55,1536.888,-38.063,
727,2022-07-12 12:39:24,1536.884,-38.066,
728,2022-07-12 12:40:54,1536.884,-38.059,
729,2022-07-12 12:42:23,1536.876,-38.061,
730,2022-07-12 12:43:53,1536.876,-38.066,
731,2022-07-12 12:45:22,1536.876,-38.068,
732,2022-07-12 12:46:52,1536.872,-38.068,
733,2022-07-12 12:48:22,1536.868,-38.06,
734,2022-07-12 12:49:51,1536.868,-38.063,
735,2022-07-12 12:51:21,1536.84,-38.068,
736,2022-07-12 12:52:50,1536.836,-38.062,
737,2022-07-12 12:54:20,1536.832,-38.06,
738,2022-07-12 12:55:49,1536.832,-38.069,
739,2022-07-12 12:57:19,1536.828,-38.06,
740,2022-07-12 12:58:48,1536.824,-38.062,
741,2022-07-12 13:00:18,1536.824,-38.063,
742,2022-07-12 13:01:47,1536.82,-38.059,
743,2022-07-12 13:03:17,1536.816,-38.069,
744,2022-07-12 13:04:47,1536.812,-38.071,
745,2022-07-12 13:06:16,1536.812,-38.06,
746,2022-07-12 13:07:56,1536.812,-38.071,
747,2022-07-12 13:09:26,1536.808,-38.061,
748,2022-07-12 13:11:03,1536.804,-38.059,
749,2022-07-12 13:12:33,1536.8,-38.067,
750,2022-07-12 13:14:02,1536.8,-38.061,
751,2022-07-12 13:15:32,1536.792,-38.07,
752,2022-07-12 13:17:01,1536.792,-38.068,
753,2022-07-12 13:18:31,1536.792,-38.066,
754,2022-07-12 13:20:00,1536.788,-38.064,
755,2022-07-12 13:21:30,1536.788,-38.066,
756,2022-07-12 13:22:59,1536.788,-38.069,
757,2022-07-12 13:24:29,1536.78,-38.059,
758,2022-07-12 13:25:58,1536.776,-38.07,
759,2022-07-12 13:27:28,1536.78,-38.061,
760,2022-07-12 13:28:58,1536.776,-38.068,
761,2022-07-12 13:30:27,1536.776,-38.062,
762,2022-07-12 13:31:57,1536.768,-38.067,
763,2022-07-12 13:33:26,1536.768,-38.06,
764,2022-07-12 13:34:56,1536.772,-38.065,
765,2022-07-12 13:36:25,1536.768,-38.064,
766,2022-07-12 13:37:55,1536.764,-38.059,
767,2022-07-12 13:39:25,1536.768,-38.057,
768,2022-07-12 13:40:54,1536.764,-38.058,
769,2022-07-12 13:42:24,1536.76,-38.057,
770,2022-07-12 13:43:53,1536.76,-38.058,
771,2022-07-12 13:45:23,1536.756,-38.062,
772,2022-07-12 13:46:52,1536.756,-38.057,
773,2022-07-12 13:48:22,1536.748,-38.058,
774,2022-07-12 13:49:52,1536.748,-38.064,
775,2022-07-12 13:51:21,1536.748,-38.056,
776,2022-07-12 13:52:51,1536.744,-38.054,
777,2022-07-12 13:54:20,1536.732,-38.064,
778,2022-07-12 13:55:50,1536.74,-38.057,
779,2022-07-12 13:57:19,1536.736,-38.066,
780,2022-07-12 13:58:49,1536.74,-38.062,
781,2022-07-12 14:00:19,1536.728,-38.059,
782,2022-07-12 14:01:48,1536.732,-38.058,
783,2022-07-12 14:03:18,1536.728,-38.054,
784,2022-07-12 14:04:47,1536.728,-38.063,
785,2022-07-12 14:06:17,1536.732,-38.065,
786,2022-07-12 14:07:46,1536.724,-38.061,
787,2022-07-12 14:09:16,1536.72,-38.061,
788,2022-07-12 14:10:46,1536.72,-38.062,
789,2022-07-12 14:12:15,1536.72,-38.06,
790,2022-07-12 14:13:45,1536.716,-38.054,
791,2022-07-12 14:15:14,1536.716,-38.062,
792,2022-07-12 14:16:44,1536.712,-38.058,
793,2022-07-12 14:18:13,1536.704,-38.063,
794,2022-07-12 14:19:43,1536.696,-38.057,
795,2022-07-12 14:21:13,1536.704,-38.055,
796,2022-07-12 14:22:42,1536.708,-38.054,
797,2022-07-12 14:24:12,1536.708,-38.059,
798,2022-07-12 14:25:42,1536.704,-38.064,
799,2022-07-12 14:27:11,1536.7,-38.057,
800,2022-07-12 14:28:41,1536.708,-38.048,
801,2022-07-12 14:30:10,1536.708,-38.055,
802,2022-07-12 14:31:40,1536.704,-38.054,
803,2022-07-12 14:33:10,1536.7,-38.051,
804,2022-07-12 14:34:39,1536.696,-38.048,
805,2022-07-12 14:36:09,1536.692,-38.052,
806,2022-07-12 14:37:39,1536.688,-38.045,
807,2022-07-12 14:39:08,1536.688,-38.045,
808,2022-07-12 14:40:38,1536.684,-38.045,
809,2022-07-12 14:42:08,1536.684,-38.049,
810,2022-07-12 14:43:37,1536.684,-38.046,
811,2022-07-12 14:45:07,1536.68,-38.051,
812,2022-07-12 14:46:36,1536.68,-38.046,
813,2022-07-12 14:48:06,1536.676,-38.045,
814,2022-07-12 14:49:35,1536.672,-38.051,
815,2022-07-12 14:51:05,1536.672,-38.05,
816,2022-07-12 14:52:35,1536.672,-38.055,
817,2022-07-12 14:54:04,1536.668,-38.046,
818,2022-07-12 14:55:34,1536.664,-38.048,
819,2022-07-12 14:57:04,1536.664,-38.051,
820,2022-07-12 14:58:33,1536.66,-38.045,
821,2022-07-12 15:00:03,1536.66,-38.05,
822,2022-07-12 15:01:33,1536.656,-38.044,
823,2022-07-12 15:03:02,1536.656,-38.052,
824,2022-07-12 15:04:32,1536.656,-38.053,
825,2022-07-12 15:06:01,1536.652,-38.05,
826,2022-07-12 15:07:31,1536.652,-38.05,
827,2022-07-12 15:09:01,1536.648,-38.045,
828,2022-07-12 15:10:30,1536.644,-38.047,
829,2022-07-12 15:12:00,1536.644,-38.046,
830,2022-07-12 15:13:30,1536.644,-38.056,
831,2022-07-12 15:14:59,1536.644,-38.044,
832,2022-07-12 15:16:29,1536.64,-38.053,
833,2022-07-12 15:17:58,1536.636,-38.053,
834,2022-07-12 15:19:28,1536.636,-38.045,
835,2022-07-12 15:20:58,1536.636,-38.046,
836,2022-07-12 15:22:27,1536.632,-38.054,
837,2022-07-12 15:23:57,1536.632,-38.047,
838,2022-07-12 15:25:27,1536.628,-38.043,
839,2022-07-12 15:26:56,1536.628,-38.045,
840,2022-07-12 15:28:26,1536.628,-38.045,
841,2022-07-12 15:29:56,1536.624,-38.052,
842,2022-07-12 15:31:25,1536.624,-38.051,
843,2022-07-12 15:32:55,1536.62,-38.048,
844,2022-07-12 15:34:25,1536.62,-38.046,
845,2022-07-12 15:35:54,1536.62,-38.053,
846,2022-07-12 15:37:24,1536.616,-38.054,
847,2022-07-12 15:38:54,1536.616,-38.049,
848,2022-07-12 15:40:23,1536.616,-38.055,
849,2022-07-12 15:41:53,1536.612,-38.054,
850,2022-07-12 15:43:23,1536.608,-38.056,
851,2022-07-12 15:44:52,1536.608,-38.051,
852,2022-07-12 15:46:22,1536.608,-38.054,
853,2022-07-12 15:47:52,1536.604,-38.058,
854,2022-07-12 15:49:21,1536.604,-38.055,
855,2022-07-12 15:50:51,1536.604,-38.057,
856,2022-07-12 15:52:21,1536.604,-38.051,
857,2022-07-12 15:53:50,1536.6,-38.055,
858,2022-07-12 15:55:20,1536.596,-38.058,
859,2022-07-12 15:56:50,1536.596,-38.05,
860,2022-07-12 15:58:20,1536.596,-38.051,
861,2022-07-12 15:59:49,1536.592,-38.051,
862,2022-07-12 16:01:19,1536.592,-38.055,
863,2022-07-12 16:02:49,1536.588,-38.058,
864,2022-07-12 16:04:18,1536.592,-38.049,
865,2022-07-12 16:05:48,1536.588,-38.048,
866,2022-07-12 16:07:18,1536.588,-38.048,
867,2022-07-12 16:08:47,1536.596,-38.048,
868,2022-07-12 16:10:17,1536.592,-38.047,
869,2022-07-12 16:11:47,1536.592,-38.049,
870,2022-07-12 16:13:16,1536.492,-38.059,
871,2022-07-12 16:14:46,1536.516,-38.056,
872,2022-07-12 16:16:16,1536.516,-38.065,
873,2022-07-12 16:17:45,1536.508,-38.067,
874,2022-07-12 16:19:15,1536.508,-38.068,
875,2022-07-12 16:20:45,1536.508,-38.071,
876,2022-07-12 16:22:14,1536.5,-38.069,
877,2022-07-12 16:23:44,1536.492,-38.071,
878,2022-07-12 16:25:14,1536.492,-38.068,
879,2022-07-12 16:26:44,1536.488,-38.074,
880,2022-07-12 16:28:13,1536.488,-38.067,
881,2022-07-12 16:29:43,1536.484,-38.067,
882,2022-07-12 16:31:12,1536.484,-38.074,
883,2022-07-12 16:32:42,1536.484,-38.071,
884,2022-07-12 16:34:12,1536.476,-38.075,
885,2022-07-12 16:35:41,1536.476,-38.071,
886,2022-07-12 16:37:11,1536.472,-38.074,
887,2022-07-12 16:38:41,1536.468,-38.076,
888,2022-07-12 16:40:12,1536.472,-38.076,
889,2022-07-12 16:41:42,1536.464,-38.079,
890,2022-07-12 16:43:12,1536.468,-38.075,
891,2022-07-12 16:44:41,1536.464,-38.084,
892,2022-07-12 16:46:19,1536.464,-38.086,
893,2022-07-12 16:47:49,1536.46,-38.087,
894,2022-07-12 16:49:18,1536.464,-38.076,
895,2022-07-12 16:50:48,1536.46,-38.088,
896,2022-07-12 16:52:18,1536.456,-38.092,
897,2022-07-12 16:53:47,1536.456,-38.086,
898,2022-07-12 16:55:17,1536.456,-38.081,
899,2022-07-12 16:56:47,1536.452,-38.093,
900,2022-07-12 16:58:16,1536.452,-38.083,
901,2022-07-12 16:59:46,1536.452,-38.084,
902,2022-07-12 17:01:16,1536.448,-38.088,
903,2022-07-12 17:02:45,1536.452,-38.086,
904,2022-07-12 17:04:15,1536.444,-38.094,
905,2022-07-12 17:05:45,1536.448,-38.085,
906,2022-07-12 17:07:15,1536.444,-38.096,
907,2022-07-12 17:08:44,1536.444,-38.088,
908,2022-07-12 17:10:14,1536.444,-38.087,
909,2022-07-12 17:11:44,1536.436,-38.091,
910,2022-07-12 17:13:13,1536.44,-38.091,
911,2022-07-12 17:14:43,1536.44,-38.095,
912,2022-07-12 17:16:13,1536.436,-38.098,
913,2022-07-12 17:17:43,1536.436,-38.091,
914,2022-07-12 17:19:12,1536.436,-38.092,
915,2022-07-12 17:20:42,1536.432,-38.099,
916,2022-07-12 17:22:12,1536.436,-38.097,
917,2022-07-12 17:23:41,1536.432,-38.092,
918,2022-07-12 17:25:11,1536.428,-38.093,
919,2022-07-12 17:26:41,1536.432,-38.097,
920,2022-07-12 17:28:11,1536.424,-38.092,
921,2022-07-12 17:29:40,1536.428,-38.097,
922,2022-07-12 17:31:10,1536.428,-38.09,
923,2022-07-12 17:32:40,1536.424,-38.094,
924,2022-07-12 17:34:09,1536.424,-38.098,
925,2022-07-12 17:35:39,1536.42,-38.093,
926,2022-07-12 17:37:09,1536.42,-38.09,
927,2022-07-12 17:38:39,1536.42,-38.099,
928,2022-07-12 17:40:08,1536.416,-38.097,
929,2022-07-12 17:41:38,1536.42,-38.089,
930,2022-07-12 17:43:08,1536.42,-38.089,
931,2022-07-12 17:44:37,1536.416,-38.098,
932,2022-07-12 17:46:07,1536.424,-38.09,
933,2022-07-12 17:47:37,1536.444,-38.092,
934,2022-07-12 17:49:07,1536.444,-38.09,
935,2022-07-12 17:50:36,1536.444,-38.087,
936,2022-07-12 17:52:06,1536.436,-38.091,
937,2022-07-12 17:53:36,1536.44,-38.09,
938,2022-07-12 17:55:05,1536.44,-38.095,
939,2022-07-12 17:56:35,1536.436,-38.095,
940,2022-07-12 17:58:05,1536.44,-38.098,
941,2022-07-12 17:59:35,1536.436,-38.099,
942,2022-07-12 18:01:04,1536.436,-38.097,
943,2022-07-12 18:02:34,1536.436,-38.094,
944,2022-07-12 18:04:04,1536.432,-38.091,
945,2022-07-12 18:05:34,1536.436,-38.096,
946,2022-07-12 18:07:03,1536.432,-38.092,
947,2022-07-12 18:08:33,1536.428,-38.092,
948,2022-07-12 18:10:03,1536.432,-38.09,
949,2022-07-12 18:11:33,1536.432,-38.091,
950,2022-07-12 18:13:02,1536.432,-38.097,
951,2022-07-12 18:14:32,1536.432,-38.088,
952,2022-07-12 18:16:02,1536.428,-38.098,
953,2022-07-12 18:17:31,1536.428,-38.088,
954,2022-07-12 18:19:01,1536.428,-38.097,
955,2022-07-12 18:20:31,1536.424,-38.092,
956,2022-07-12 18:22:01,1536.424,-38.1,
957,2022-07-12 18:23:31,1536.42,-38.091,
958,2022-07-12 18:25:00,1536.428,-38.092,
959,2022-07-12 18:26:30,1536.42,-38.092,
960,2022-07-12 18:28:00,1536.42,-38.092,
961,2022-07-12 18:29:30,1536.424,-38.091,
962,2022-07-12 18:31:00,1536.42,-38.092,
963,2022-07-12 18:32:30,1536.42,-38.091,
964,2022-07-12 18:33:59,1536.42,-38.097,
965,2022-07-12 18:35:29,1536.416,-38.094,
966,2022-07-12 18:36:59,1536.416,-38.099,
967,2022-07-12 18:38:29,1536.42,-38.097,
968,2022-07-12 18:40:07,1536.416,-38.093,
969,2022-07-12 18:41:37,1536.416,-38.101,
970,2022-07-12 18:43:07,1536.416,-38.1,
971,2022-07-12 18:44:36,1536.416,-38.1,
972,2022-07-12 18:46:06,1536.416,-38.101,
973,2022-07-12 18:47:36,1536.412,-38.088,
974,2022-07-12 18:49:05,1536.412,-38.09,
975,2022-07-12 18:50:35,1536.408,-38.092,
976,2022-07-12 18:52:05,1536.412,-38.096,
977,2022-07-12 18:53:35,1536.408,-38.095,
978,2022-07-12 18:55:04,1536.408,-38.098,
979,2022-07-12 18:56:34,1536.412,-38.089,
980,2022-07-12 18:58:04,1536.408,-38.099,
981,2022-07-12 18:59:34,1536.408,-38.09,
982,2022-07-12 19:01:04,1536.408,-38.101,
983,2022-07-12 19:02:33,1536.404,-38.09,
984,2022-07-12 19:04:03,1536.412,-38.097,
985,2022-07-12 19:05:33,1536.408,-38.096,
986,2022-07-12 19:07:02,1536.408,-38.088,
987,2022-07-12 19:08:32,1536.408,-38.087,
988,2022-07-12 19:10:11,1536.408,-38.094,
989,2022-07-12 19:11:41,1536.408,-38.086,
990,2022-07-12 19:13:11,1536.404,-38.086,
991,2022-07-12 19:14:40,1536.408,-38.092,
992,2022-07-12 19:16:10,1536.404,-38.092,
993,2022-07-12 19:17:40,1536.404,-38.086,
994,2022-07-12 19:19:10,1536.408,-38.087,
995,2022-07-12 19:20:39,1536.404,-38.088,
996,2022-07-12 19:22:09,1536.404,-38.086,
997,2022-07-12 19:23:39,1536.4,-38.084,
998,2022-07-12 19:25:09,1536.4,-38.09,
999,2022-07-12 19:26:38,1536.4,-38.089,
1000,2022-07-12 19:28:08,1536.4,-38.094,
1001,2022-07-12 19:29:38,1536.4,-38.086,
1002,2022-07-12 19:31:08,1536.4,-38.089,
1003,2022-07-12 19:32:38,1536.396,-38.083,
1004,2022-07-12 19:34:08,1536.396,-38.093,
1005,2022-07-12 19:35:38,1536.396,-38.083,
1006,2022-07-12 19:37:07,1536.396,-38.086,
1007,2022-07-12 19:38:37,1536.396,-38.08,
1008,2022-07-12 19:40:16,1536.392,-38.081,
1009,2022-07-12 19:41:45,1536.396,-38.09,
1010,2022-07-12 19:43:15,1536.388,-38.085,
1011,2022-07-12 19:44:45,1536.392,-38.082,
1012,2022-07-12 19:46:15,1536.392,-38.087,
1013,2022-07-12 19:47:45,1536.388,-38.081,
1014,2022-07-12 19:49:15,1536.392,-38.087,
1015,2022-07-12 19:50:44,1536.388,-38.088,
1016,2022-07-12 19:52:14,1536.388,-38.087,
1017,2022-07-12 19:53:44,1536.388,-38.08,
1018,2022-07-12 19:55:14,1536.384,-38.088,
1019,2022-07-12 19:56:44,1536.384,-38.086,
1020,2022-07-12 19:58:13,1536.384,-38.086,
1021,2022-07-12 19:59:43,1536.38,-38.08,
1022,2022-07-12 20:01:13,1536.38,-38.088,
1023,2022-07-12 20:02:43,1536.38,-38.086,
1024,2022-07-12 20:04:13,1536.38,-38.078,
1025,2022-07-12 20:05:43,1536.376,-38.08,
1026,2022-07-12 20:07:12,1536.376,-38.077,
1027,2022-07-12 20:08:42,1536.38,-38.08,
1028,2022-07-12 20:10:21,1536.376,-38.08,
1029,2022-07-12 20:11:51,1536.372,-38.087,
1030,2022-07-12 20:13:20,1536.372,-38.078,
1031,2022-07-12 20:14:50,1536.376,-38.082,
1032,2022-07-12 20:16:20,1536.372,-38.074,
1033,2022-07-12 20:17:50,1536.372,-38.077,
1034,2022-07-12 20:19:20,1536.372,-38.084,
1035,2022-07-12 20:20:50,1536.372,-38.083,
1036,2022-07-12 20:22:19,1536.372,-38.08,
1037,2022-07-12 20:23:49,1536.368,-38.079,
1038,2022-07-12 20:25:19,1536.368,-38.073,
1039,2022-07-12 20:26:49,1536.372,-38.078,
1040,2022-07-12 20:28:19,1536.368,-38.07,
1041,2022-07-12 20:29:49,1536.368,-38.069,
1042,2022-07-12 20:31:19,1536.372,-38.07,
1043,2022-07-12 20:32:49,1536.368,-38.074,
1044,2022-07-12 20:34:19,1536.368,-38.066,
1045,2022-07-12 20:35:48,1536.368,-38.068,
1046,2022-07-12 20:37:18,1536.368,-38.065,
1047,2022-07-12 20:38:48,1536.368,-38.07,
1048,2022-07-12 20:40:26,1536.368,-38.071,
1049,2022-07-12 20:41:56,1536.364,-38.074,
1050,2022-07-12 20:43:26,1536.368,-38.067,
1051,2022-07-12 20:44:56,1536.368,-38.071,
1052,2022-07-12 20:46:26,1536.364,-38.071,
1053,2022-07-12 20:47:55,1536.364,-38.064,
1054,2022-07-12 20:49:25,1536.368,-38.068,
1055,2022-07-12 20:50:55,1536.364,-38.07,
1056,2022-07-12 20:52:25,1536.364,-38.067,
1057,2022-07-12 20:53:55,1536.364,-38.066,
1058,2022-07-12 20:55:25,1536.364,-38.066,
1059,2022-07-12 20:56:55,1536.364,-38.066,
1060,2022-07-12 20:58:24,1536.364,-38.063,
1061,2022-07-12 20:59:54,1536.364,-38.068,
1062,2022-07-12 21:01:24,1536.364,-38.067,
1063,2022-07-12 21:02:54,1536.364,-38.066,
1064,2022-07-12 21:04:24,1536.364,-38.067,
1065,2022-07-12 21:05:54,1536.364,-38.067,
1066,2022-07-12 21:07:24,1536.364,-38.068,
1067,2022-07-12 21:08:54,1536.364,-38.06,
1068,2022-07-12 21:10:32,1536.36,-38.056,
1069,2022-07-12 21:12:02,1536.36,-38.057,
