,time,ctwl
8383,2022/08/25 01:45:11,1547.5659
8384,2022/08/25 01:45:17,1547.5659
8385,2022/08/25 01:45:23,1547.5659
8386,2022/08/25 01:45:29,1547.5667
8387,2022/08/25 01:45:35,1547.5675
8388,2022/08/25 01:45:41,1547.5707
8389,2022/08/25 01:45:47,1547.5715
8390,2022/08/25 01:45:53,1547.5707
8391,2022/08/25 01:45:59,1547.5715
8392,2022/08/25 01:46:05,1547.5675
8393,2022/08/25 01:46:11,1547.5739
8394,2022/08/25 01:46:17,1547.5691
8395,2022/08/25 01:46:23,1547.5731
8396,2022/08/25 01:46:29,1547.5723
8397,2022/08/25 01:46:35,1547.5747
8398,2022/08/25 01:46:41,1547.5739
8399,2022/08/25 01:46:47,1547.5723
8400,2022/08/25 01:46:53,1547.5731
8401,2022/08/25 01:46:59,1547.5731
8402,2022/08/25 01:47:05,1547.5731
8403,2022/08/25 01:47:11,1547.5747
8404,2022/08/25 01:47:17,1547.5763
8405,2022/08/25 01:47:23,1547.5755
8406,2022/08/25 01:47:29,1547.5755
8407,2022/08/25 01:47:35,1547.5755
8408,2022/08/25 01:47:41,1547.5771
8409,2022/08/25 01:47:47,1547.5771
8410,2022/08/25 01:47:53,1547.5763
8411,2022/08/25 01:47:59,1547.5779
8412,2022/08/25 01:48:05,1547.5779
8413,2022/08/25 01:48:11,1547.5811
8414,2022/08/25 01:48:17,1547.5795
8415,2022/08/25 01:48:23,1547.5803
8416,2022/08/25 01:48:29,1547.5811
8417,2022/08/25 01:48:35,1547.5811
8418,2022/08/25 01:48:41,1547.5803
8419,2022/08/25 01:48:47,1547.5827
8420,2022/08/25 01:48:53,1547.5835
8421,2022/08/25 01:48:59,1547.5811
8422,2022/08/25 01:49:05,1547.5811
8423,2022/08/25 01:49:11,1547.5819
8424,2022/08/25 01:49:17,1547.5851
8425,2022/08/25 01:49:23,1547.5843
8426,2022/08/25 01:49:29,1547.5851
8427,2022/08/25 01:49:35,1547.5867
8428,2022/08/25 01:49:41,1547.5883
8429,2022/08/25 01:49:47,1547.5899
8430,2022/08/25 01:49:53,1547.5867
8431,2022/08/25 01:49:59,1547.5899
8432,2022/08/25 01:50:05,1547.5891
8433,2022/08/25 01:50:11,1547.5875
8434,2022/08/25 01:50:17,1547.5891
8435,2022/08/25 01:50:23,1547.5883
8436,2022/08/25 01:50:29,1547.5899
8437,2022/08/25 01:50:35,1547.5907
8438,2022/08/25 01:50:41,1547.5883
8439,2022/08/25 01:50:47,1547.5915
8440,2022/08/25 01:50:53,1547.5923
8441,2022/08/25 01:50:59,1547.5923
8442,2022/08/25 01:51:05,1547.5915
8443,2022/08/25 01:51:11,1547.5915
8444,2022/08/25 01:51:17,1547.5923
8445,2022/08/25 01:51:23,1547.5939
8446,2022/08/25 01:51:29,1547.5931
8447,2022/08/25 01:51:35,1547.5931
8448,2022/08/25 01:51:41,1547.5947
8449,2022/08/25 01:51:47,1547.5931
8450,2022/08/25 01:51:53,1547.5963
8451,2022/08/25 01:51:59,1547.5971
8452,2022/08/25 01:52:05,1547.5979
8453,2022/08/25 01:52:11,1547.5963
8454,2022/08/25 01:52:17,1547.5979
8455,2022/08/25 01:52:23,1547.5987
8456,2022/08/25 01:52:29,1547.5995
8457,2022/08/25 01:52:35,1547.6003
8458,2022/08/25 01:52:41,1547.5987
8459,2022/08/25 01:52:47,1547.5979
8460,2022/08/25 01:52:53,1547.6003
8461,2022/08/25 01:52:59,1547.6011
8462,2022/08/25 01:53:05,1547.6035
8463,2022/08/25 01:53:11,1547.6019
8464,2022/08/25 01:53:17,1547.6019
8465,2022/08/25 01:53:23,1547.6019
8466,2022/08/25 01:53:29,1547.6059
8467,2022/08/25 01:53:35,1547.6027
8468,2022/08/25 01:53:41,1547.6043
8469,2022/08/25 01:53:47,1547.6035
8470,2022/08/25 01:53:53,1547.6027
8471,2022/08/25 01:53:59,1547.6051
8472,2022/08/25 01:54:05,1547.6043
8473,2022/08/25 01:54:11,1547.6067
8474,2022/08/25 01:54:17,1547.6059
8475,2022/08/25 01:54:23,1547.6059
8476,2022/08/25 01:54:29,1547.6051
8477,2022/08/25 01:54:35,1547.6059
8478,2022/08/25 01:54:41,1547.6051
8479,2022/08/25 01:54:47,1547.6099
8480,2022/08/25 01:54:53,1547.6107
8481,2022/08/25 01:54:59,1547.6083
8482,2022/08/25 01:55:05,1547.6067
8483,2022/08/25 01:55:11,1547.6075
8484,2022/08/25 01:55:17,1547.6091
8485,2022/08/25 01:55:23,1547.6099
8486,2022/08/25 01:55:29,1547.6107
8487,2022/08/25 01:55:35,1547.6099
8488,2022/08/25 01:55:41,1547.6139
8489,2022/08/25 01:55:47,1547.6115
8490,2022/08/25 01:55:53,1547.6162
8491,2022/08/25 01:55:59,1547.6123
8492,2022/08/25 01:56:05,1547.6131
8493,2022/08/25 01:56:11,1547.6123
8494,2022/08/25 01:56:17,1547.6131
8495,2022/08/25 01:56:23,1547.6123
8496,2022/08/25 01:56:29,1547.6139
8497,2022/08/25 01:56:35,1547.6139
8498,2022/08/25 01:56:41,1547.6139
8499,2022/08/25 01:56:47,1547.6139
8500,2022/08/25 01:56:53,1547.6155
8501,2022/08/25 01:56:59,1547.6155
8502,2022/08/25 01:57:05,1547.617
8503,2022/08/25 01:57:11,1547.617
8504,2022/08/25 01:57:17,1547.6186
8505,2022/08/25 01:57:23,1547.6162
8506,2022/08/25 01:57:29,1547.6202
8507,2022/08/25 01:57:35,1547.6202
8508,2022/08/25 01:57:41,1547.6186
8509,2022/08/25 01:57:47,1547.6162
8510,2022/08/25 01:57:53,1547.6202
8511,2022/08/25 01:57:59,1547.6186
8512,2022/08/25 01:58:05,1547.6194
8513,2022/08/25 01:58:11,1547.6218
8514,2022/08/25 01:58:17,1547.6202
8515,2022/08/25 01:58:23,1547.621
8516,2022/08/25 01:58:29,1547.6218
8517,2022/08/25 01:58:35,1547.6202
8518,2022/08/25 01:58:41,1547.621
8519,2022/08/25 01:58:47,1547.6218
8520,2022/08/25 01:58:53,1547.6218
8521,2022/08/25 01:58:59,1547.6218
8522,2022/08/25 01:59:05,1547.625
8523,2022/08/25 01:59:11,1547.625
8524,2022/08/25 01:59:17,1547.6242
8525,2022/08/25 01:59:23,1547.6266
8526,2022/08/25 01:59:29,1547.625
8527,2022/08/25 01:59:35,1547.6258
8528,2022/08/25 01:59:41,1547.6258
8529,2022/08/25 01:59:47,1547.6274
8530,2022/08/25 01:59:53,1547.6258
8531,2022/08/25 01:59:59,1547.629
8532,2022/08/25 02:00:05,1547.629
8533,2022/08/25 02:00:11,1547.629
8534,2022/08/25 02:00:17,1547.629
8535,2022/08/25 02:00:23,1547.6314
8536,2022/08/25 02:00:29,1547.6298
8537,2022/08/25 02:00:35,1547.6298
8538,2022/08/25 02:00:41,1547.6314
8539,2022/08/25 02:00:47,1547.6314
8540,2022/08/25 02:00:53,1547.6314
8541,2022/08/25 02:00:59,1547.633
8542,2022/08/25 02:01:05,1547.633
8543,2022/08/25 02:01:11,1547.6338
8544,2022/08/25 02:01:17,1547.633
8545,2022/08/25 02:01:23,1547.6362
8546,2022/08/25 02:01:29,1547.6362
8547,2022/08/25 02:01:35,1547.637
8548,2022/08/25 02:01:41,1547.6354
8549,2022/08/25 02:01:47,1547.6394
8550,2022/08/25 02:01:53,1547.6394
8551,2022/08/25 02:01:59,1547.637
8552,2022/08/25 02:02:05,1547.6378
8553,2022/08/25 02:02:11,1547.6394
8554,2022/08/25 02:02:17,1547.6378
8555,2022/08/25 02:02:23,1547.637
8556,2022/08/25 02:02:29,1547.6394
8557,2022/08/25 02:02:35,1547.6402
8558,2022/08/25 02:02:41,1547.6402
8559,2022/08/25 02:02:47,1547.6386
8560,2022/08/25 02:02:53,1547.6402
8561,2022/08/25 02:02:59,1547.6426
8562,2022/08/25 02:03:05,1547.641
8563,2022/08/25 02:03:11,1547.6418
8564,2022/08/25 02:03:17,1547.641
8565,2022/08/25 02:03:23,1547.6458
8566,2022/08/25 02:03:29,1547.6474
8567,2022/08/25 02:03:35,1547.6458
8568,2022/08/25 02:03:41,1547.6442
8569,2022/08/25 02:03:47,1547.6474
8570,2022/08/25 02:03:53,1547.649
8571,2022/08/25 02:03:59,1547.6474
8572,2022/08/25 02:04:05,1547.6498
8573,2022/08/25 02:04:11,1547.6482
8574,2022/08/25 02:04:17,1547.6474
8575,2022/08/25 02:04:23,1547.6466
8576,2022/08/25 02:04:29,1547.649
8577,2022/08/25 02:04:35,1547.6506
8578,2022/08/25 02:04:41,1547.6498
8579,2022/08/25 02:04:47,1547.6474
8580,2022/08/25 02:04:53,1547.6498
8581,2022/08/25 02:04:59,1547.6506
8582,2022/08/25 02:05:05,1547.6498
8583,2022/08/25 02:05:11,1547.6498
8584,2022/08/25 02:05:17,1547.6514
8585,2022/08/25 02:05:23,1547.6546
8586,2022/08/25 02:05:29,1547.6538
8587,2022/08/25 02:05:35,1547.6538
8588,2022/08/25 02:05:41,1547.6538
8589,2022/08/25 02:05:47,1547.653
8590,2022/08/25 02:05:53,1547.653
8591,2022/08/25 02:05:59,1547.6562
8592,2022/08/25 02:06:05,1547.6586
8593,2022/08/25 02:06:11,1547.6554
8594,2022/08/25 02:06:17,1547.6618
8595,2022/08/25 02:06:23,1547.657
8596,2022/08/25 02:06:29,1547.6594
8597,2022/08/25 02:06:35,1547.6586
8598,2022/08/25 02:06:41,1547.6618
8599,2022/08/25 02:06:47,1547.661
8600,2022/08/25 02:06:53,1547.6602
8601,2022/08/25 02:06:59,1547.6602
8602,2022/08/25 02:07:05,1547.6618
8603,2022/08/25 02:07:11,1547.6626
8604,2022/08/25 02:07:17,1547.6618
8605,2022/08/25 02:07:23,1547.6618
8606,2022/08/25 02:07:29,1547.6642
8607,2022/08/25 02:07:35,1547.6634
8608,2022/08/25 02:07:41,1547.665
8609,2022/08/25 02:07:47,1547.6626
8610,2022/08/25 02:07:53,1547.6634
8611,2022/08/25 02:07:59,1547.6658
8612,2022/08/25 02:08:05,1547.6642
8613,2022/08/25 02:08:11,1547.6642
8614,2022/08/25 02:08:17,1547.6682
8615,2022/08/25 02:08:23,1547.6682
8616,2022/08/25 02:08:29,1547.669
8617,2022/08/25 02:08:35,1547.6674
8618,2022/08/25 02:08:41,1547.6682
8619,2022/08/25 02:08:47,1547.6682
8620,2022/08/25 02:08:53,1547.6674
8621,2022/08/25 02:08:59,1547.6698
8622,2022/08/25 02:09:05,1547.6706
8623,2022/08/25 02:09:11,1547.6698
8624,2022/08/25 02:09:17,1547.669
8625,2022/08/25 02:09:23,1547.6722
8626,2022/08/25 02:09:29,1547.673
8627,2022/08/25 02:09:35,1547.6738
8628,2022/08/25 02:09:41,1547.6738
8629,2022/08/25 02:09:47,1547.6746
8630,2022/08/25 02:09:53,1547.673
8631,2022/08/25 02:09:59,1547.6722
8632,2022/08/25 02:10:05,1547.6754
8633,2022/08/25 02:10:11,1547.6746
8634,2022/08/25 02:10:17,1547.6738
8635,2022/08/25 02:10:23,1547.6738
8636,2022/08/25 02:10:29,1547.6746
8637,2022/08/25 02:10:35,1547.677
8638,2022/08/25 02:10:41,1547.6754
8639,2022/08/25 02:10:47,1547.6778
8640,2022/08/25 02:10:53,1547.677
8641,2022/08/25 02:10:59,1547.6762
8642,2022/08/25 02:11:05,1547.6778
8643,2022/08/25 02:11:11,1547.6762
8644,2022/08/25 02:11:17,1547.6762
8645,2022/08/25 02:11:23,1547.6778
8646,2022/08/25 02:11:29,1547.677
8647,2022/08/25 02:11:35,1547.6786
8648,2022/08/25 02:11:41,1547.6818
8649,2022/08/25 02:11:47,1547.681
8650,2022/08/25 02:11:53,1547.6794
8651,2022/08/25 02:11:59,1547.6842
8652,2022/08/25 02:12:05,1547.6818
8653,2022/08/25 02:12:11,1547.6818
8654,2022/08/25 02:12:17,1547.6826
8655,2022/08/25 02:12:23,1547.6826
8656,2022/08/25 02:12:29,1547.6826
8657,2022/08/25 02:12:35,1547.6842
8658,2022/08/25 02:12:41,1547.6842
8659,2022/08/25 02:12:47,1547.685
8660,2022/08/25 02:12:53,1547.6826
8661,2022/08/25 02:12:59,1547.6866
8662,2022/08/25 02:13:05,1547.6866
8663,2022/08/25 02:13:11,1547.6866
8664,2022/08/25 02:13:17,1547.6866
8665,2022/08/25 02:13:23,1547.6874
8666,2022/08/25 02:13:29,1547.6874
8667,2022/08/25 02:13:35,1547.689
8668,2022/08/25 02:13:41,1547.6874
8669,2022/08/25 02:13:47,1547.689
8670,2022/08/25 02:13:53,1547.6898
8671,2022/08/25 02:13:59,1547.689
8672,2022/08/25 02:14:05,1547.6906
8673,2022/08/25 02:14:11,1547.6882
8674,2022/08/25 02:14:17,1547.6945
8675,2022/08/25 02:14:23,1547.6922
8676,2022/08/25 02:14:29,1547.693
8677,2022/08/25 02:14:35,1547.6945
8678,2022/08/25 02:14:41,1547.6922
8679,2022/08/25 02:14:47,1547.693
8680,2022/08/25 02:14:53,1547.693
8681,2022/08/25 02:14:59,1547.6937
8682,2022/08/25 02:15:05,1547.6945
8683,2022/08/25 02:15:11,1547.6937
8684,2022/08/25 02:15:17,1547.693
8685,2022/08/25 02:15:23,1547.6953
8686,2022/08/25 02:15:29,1547.6961
8687,2022/08/25 02:15:35,1547.6961
8688,2022/08/25 02:15:41,1547.6937
8689,2022/08/25 02:15:47,1547.6953
8690,2022/08/25 02:15:53,1547.6969
8691,2022/08/25 02:15:59,1547.6977
8692,2022/08/25 02:16:05,1547.6985
8693,2022/08/25 02:16:11,1547.7009
8694,2022/08/25 02:16:17,1547.7017
8695,2022/08/25 02:16:23,1547.7017
8696,2022/08/25 02:16:29,1547.6969
8697,2022/08/25 02:16:35,1547.7009
8698,2022/08/25 02:16:41,1547.7025
8699,2022/08/25 02:16:47,1547.7033
8700,2022/08/25 02:16:53,1547.7033
8701,2022/08/25 02:16:59,1547.7041
8702,2022/08/25 02:17:05,1547.7033
8703,2022/08/25 02:17:11,1547.7041
8704,2022/08/25 02:17:17,1547.7025
8705,2022/08/25 02:17:23,1547.7057
8706,2022/08/25 02:17:29,1547.7033
8707,2022/08/25 02:17:35,1547.7049
8708,2022/08/25 02:17:41,1547.7049
8709,2022/08/25 02:17:47,1547.7089
8710,2022/08/25 02:17:53,1547.7065
8711,2022/08/25 02:17:59,1547.7081
8712,2022/08/25 02:18:05,1547.7105
8713,2022/08/25 02:18:11,1547.7065
8714,2022/08/25 02:18:17,1547.7105
8715,2022/08/25 02:18:23,1547.7129
8716,2022/08/25 02:18:29,1547.7105
8717,2022/08/25 02:18:35,1547.7113
8718,2022/08/25 02:18:41,1547.7129
8719,2022/08/25 02:18:47,1547.7121
8720,2022/08/25 02:18:53,1547.7113
8721,2022/08/25 02:18:59,1547.7137
8722,2022/08/25 02:19:05,1547.7161
8723,2022/08/25 02:19:11,1547.7145
8724,2022/08/25 02:19:17,1547.7137
8725,2022/08/25 02:19:23,1547.7161
8726,2022/08/25 02:19:29,1547.7153
8727,2022/08/25 02:19:35,1547.7177
8728,2022/08/25 02:19:41,1547.7169
8729,2022/08/25 02:19:47,1547.7185
8730,2022/08/25 02:19:53,1547.7185
8731,2022/08/25 02:19:59,1547.7161
8732,2022/08/25 02:20:05,1547.7209
8733,2022/08/25 02:20:11,1547.7193
8734,2022/08/25 02:20:17,1547.7209
8735,2022/08/25 02:20:23,1547.7225
8736,2022/08/25 02:20:29,1547.7257
8737,2022/08/25 02:20:35,1547.7225
8738,2022/08/25 02:20:41,1547.7225
8739,2022/08/25 02:20:47,1547.7209
8740,2022/08/25 02:20:53,1547.7233
8741,2022/08/25 02:20:59,1547.7257
8742,2022/08/25 02:21:05,1547.7257
8743,2022/08/25 02:21:11,1547.7265
8744,2022/08/25 02:21:17,1547.7273
8745,2022/08/25 02:21:23,1547.7241
8746,2022/08/25 02:21:29,1547.7273
8747,2022/08/25 02:21:35,1547.7297
8748,2022/08/25 02:21:41,1547.7297
8749,2022/08/25 02:21:47,1547.7297
8750,2022/08/25 02:21:53,1547.7305
8751,2022/08/25 02:21:59,1547.7329
8752,2022/08/25 02:22:05,1547.7305
8753,2022/08/25 02:22:11,1547.7297
8754,2022/08/25 02:22:17,1547.7321
8755,2022/08/25 02:22:23,1547.7321
8756,2022/08/25 02:22:29,1547.7313
8757,2022/08/25 02:22:35,1547.7305
8758,2022/08/25 02:22:41,1547.7313
8759,2022/08/25 02:22:47,1547.7329
8760,2022/08/25 02:22:53,1547.7321
8761,2022/08/25 02:22:59,1547.7329
8762,2022/08/25 02:23:05,1547.7321
8763,2022/08/25 02:23:11,1547.7361
8764,2022/08/25 02:23:17,1547.7353
8765,2022/08/25 02:23:23,1547.7353
8766,2022/08/25 02:23:29,1547.7361
8767,2022/08/25 02:23:35,1547.7361
8768,2022/08/25 02:23:41,1547.7393
8769,2022/08/25 02:23:47,1547.7385
8770,2022/08/25 02:23:53,1547.7377
8771,2022/08/25 02:23:59,1547.7377
8772,2022/08/25 02:24:05,1547.7385
8773,2022/08/25 02:24:11,1547.7409
8774,2022/08/25 02:24:17,1547.7393
8775,2022/08/25 02:24:23,1547.7433
8776,2022/08/25 02:24:29,1547.7409
8777,2022/08/25 02:24:35,1547.7401
8778,2022/08/25 02:24:41,1547.7417
8779,2022/08/25 02:24:47,1547.7449
8780,2022/08/25 02:24:53,1547.7441
8781,2022/08/25 02:24:59,1547.7449
8782,2022/08/25 02:25:05,1547.7433
8783,2022/08/25 02:25:11,1547.7449
8784,2022/08/25 02:25:17,1547.7417
8785,2022/08/25 02:25:23,1547.7489
8786,2022/08/25 02:25:29,1547.7465
8787,2022/08/25 02:25:35,1547.7489
8788,2022/08/25 02:25:41,1547.7449
8789,2022/08/25 02:25:47,1547.7481
8790,2022/08/25 02:25:53,1547.7457
8791,2022/08/25 02:25:59,1547.7497
8792,2022/08/25 02:26:05,1547.7489
8793,2022/08/25 02:26:11,1547.7513
8794,2022/08/25 02:26:17,1547.7489
8795,2022/08/25 02:26:23,1547.7505
8796,2022/08/25 02:26:29,1547.7497
8797,2022/08/25 02:26:35,1547.7497
8798,2022/08/25 02:26:41,1547.7505
8799,2022/08/25 02:26:47,1547.7537
8800,2022/08/25 02:26:53,1547.7481
8801,2022/08/25 02:26:59,1547.7497
8802,2022/08/25 02:27:05,1547.7513
8803,2022/08/25 02:27:11,1547.7505
8804,2022/08/25 02:27:17,1547.7465
8805,2022/08/25 02:27:23,1547.7521
8806,2022/08/25 02:27:29,1547.7481
8807,2022/08/25 02:27:35,1547.7489
8808,2022/08/25 02:27:41,1547.7457
8809,2022/08/25 02:27:47,1547.7465
8810,2022/08/25 02:27:53,1547.7449
8811,2022/08/25 02:27:59,1547.7441
8812,2022/08/25 02:28:05,1547.7457
8813,2022/08/25 02:28:11,1547.7433
8814,2022/08/25 02:28:17,1547.7409
8815,2022/08/25 02:28:23,1547.7401
8816,2022/08/25 02:28:29,1547.7433
8817,2022/08/25 02:28:35,1547.7409
8818,2022/08/25 02:28:41,1547.7401
8819,2022/08/25 02:28:47,1547.7417
8820,2022/08/25 02:28:53,1547.7417
8821,2022/08/25 02:28:59,1547.7401
8822,2022/08/25 02:29:05,1547.7377
8823,2022/08/25 02:29:11,1547.7369
8824,2022/08/25 02:29:17,1547.7353
8825,2022/08/25 02:29:23,1547.7313
8826,2022/08/25 02:29:29,1547.7345
8827,2022/08/25 02:29:35,1547.7337
8828,2022/08/25 02:29:41,1547.7337
8829,2022/08/25 02:29:47,1547.7337
8830,2022/08/25 02:29:53,1547.7305
8831,2022/08/25 02:29:59,1547.7313
8832,2022/08/25 02:30:05,1547.7297
8833,2022/08/25 02:30:11,1547.7313
8834,2022/08/25 02:30:17,1547.7289
8835,2022/08/25 02:30:23,1547.7305
8836,2022/08/25 02:30:29,1547.7281
8837,2022/08/25 02:30:35,1547.7241
8838,2022/08/25 02:30:41,1547.7257
8839,2022/08/25 02:30:47,1547.7225
8840,2022/08/25 02:30:53,1547.7241
8841,2022/08/25 02:30:59,1547.7193
8842,2022/08/25 02:31:05,1547.7177
8843,2022/08/25 02:31:11,1547.7161
8844,2022/08/25 02:31:17,1547.7185
8845,2022/08/25 02:31:23,1547.7177
8846,2022/08/25 02:31:29,1547.7201
8847,2022/08/25 02:31:35,1547.7137
8848,2022/08/25 02:31:41,1547.7113
8849,2022/08/25 02:31:47,1547.7113
8850,2022/08/25 02:31:53,1547.7105
8851,2022/08/25 02:31:59,1547.7105
8852,2022/08/25 02:32:05,1547.7089
8853,2022/08/25 02:32:11,1547.7121
8854,2022/08/25 02:32:17,1547.7105
8855,2022/08/25 02:32:23,1547.7073
8856,2022/08/25 02:32:29,1547.7057
8857,2022/08/25 02:32:35,1547.7017
8858,2022/08/25 02:32:41,1547.7017
8859,2022/08/25 02:32:47,1547.7033
8860,2022/08/25 02:32:53,1547.7009
8861,2022/08/25 02:32:59,1547.6977
8862,2022/08/25 02:33:05,1547.7017
8863,2022/08/25 02:33:11,1547.7017
8864,2022/08/25 02:33:17,1547.6969
8865,2022/08/25 02:33:23,1547.6945
8866,2022/08/25 02:33:29,1547.6977
8867,2022/08/25 02:33:35,1547.6945
8868,2022/08/25 02:33:41,1547.6937
8869,2022/08/25 02:33:47,1547.6922
8870,2022/08/25 02:33:53,1547.693
8871,2022/08/25 02:33:59,1547.693
8872,2022/08/25 02:34:05,1547.6922
8873,2022/08/25 02:34:11,1547.689
8874,2022/08/25 02:34:17,1547.6898
8875,2022/08/25 02:34:23,1547.6906
8876,2022/08/25 02:34:29,1547.6866
8877,2022/08/25 02:34:35,1547.6882
8878,2022/08/25 02:34:41,1547.6858
8879,2022/08/25 02:34:47,1547.6866
8880,2022/08/25 02:34:53,1547.6866
8881,2022/08/25 02:34:59,1547.6834
8882,2022/08/25 02:35:05,1547.685
8883,2022/08/25 02:35:11,1547.6834
8884,2022/08/25 02:35:17,1547.6802
8885,2022/08/25 02:35:23,1547.681
8886,2022/08/25 02:35:29,1547.6818
8887,2022/08/25 02:35:35,1547.6794
8888,2022/08/25 02:35:41,1547.681
8889,2022/08/25 02:35:47,1547.6754
8890,2022/08/25 02:35:53,1547.677
8891,2022/08/25 02:35:59,1547.6786
8892,2022/08/25 02:36:05,1547.6738
8893,2022/08/25 02:36:11,1547.6762
8894,2022/08/25 02:36:17,1547.6746
8895,2022/08/25 02:36:23,1547.6754
8896,2022/08/25 02:36:29,1547.6738
8897,2022/08/25 02:36:35,1547.6714
8898,2022/08/25 02:36:41,1547.6706
8899,2022/08/25 02:36:47,1547.669
8900,2022/08/25 02:36:53,1547.6682
8901,2022/08/25 02:36:59,1547.6658
8902,2022/08/25 02:37:05,1547.6682
8903,2022/08/25 02:37:11,1547.6658
8904,2022/08/25 02:37:17,1547.665
8905,2022/08/25 02:37:23,1547.6658
8906,2022/08/25 02:37:29,1547.665
8907,2022/08/25 02:37:35,1547.6618
8908,2022/08/25 02:37:41,1547.6602
8909,2022/08/25 02:37:47,1547.6594
8910,2022/08/25 02:37:53,1547.661
8911,2022/08/25 02:37:59,1547.661
8912,2022/08/25 02:38:05,1547.6586
8913,2022/08/25 02:38:11,1547.6562
8914,2022/08/25 02:38:17,1547.6546
8915,2022/08/25 02:38:23,1547.6562
8916,2022/08/25 02:38:29,1547.6546
8917,2022/08/25 02:38:35,1547.6546
8918,2022/08/25 02:38:41,1547.6562
8919,2022/08/25 02:38:47,1547.649
8920,2022/08/25 02:38:53,1547.649
8921,2022/08/25 02:38:59,1547.649
8922,2022/08/25 02:39:05,1547.6482
8923,2022/08/25 02:39:11,1547.6474
8924,2022/08/25 02:39:17,1547.6498
8925,2022/08/25 02:39:23,1547.6482
8926,2022/08/25 02:39:29,1547.6474
8927,2022/08/25 02:39:35,1547.6466
8928,2022/08/25 02:39:41,1547.6458
8929,2022/08/25 02:39:47,1547.6402
8930,2022/08/25 02:39:53,1547.6426
8931,2022/08/25 02:39:59,1547.6418
8932,2022/08/25 02:40:05,1547.6402
8933,2022/08/25 02:40:11,1547.641
8934,2022/08/25 02:40:17,1547.6386
8935,2022/08/25 02:40:23,1547.637
8936,2022/08/25 02:40:29,1547.6402
8937,2022/08/25 02:40:35,1547.6378
8938,2022/08/25 02:40:41,1547.637
8939,2022/08/25 02:40:47,1547.6346
8940,2022/08/25 02:40:53,1547.6346
8941,2022/08/25 02:40:59,1547.6338
8942,2022/08/25 02:41:05,1547.633
8943,2022/08/25 02:41:11,1547.633
8944,2022/08/25 02:41:17,1547.6298
8945,2022/08/25 02:41:23,1547.629
8946,2022/08/25 02:41:29,1547.629
8947,2022/08/25 02:41:35,1547.629
8948,2022/08/25 02:41:41,1547.629
8949,2022/08/25 02:41:47,1547.6266
8950,2022/08/25 02:41:53,1547.6258
8951,2022/08/25 02:41:59,1547.6242
8952,2022/08/25 02:42:05,1547.6242
8953,2022/08/25 02:42:11,1547.621
8954,2022/08/25 02:42:17,1547.625
8955,2022/08/25 02:42:23,1547.6234
8956,2022/08/25 02:42:29,1547.6226
8957,2022/08/25 02:42:35,1547.6162
8958,2022/08/25 02:42:41,1547.6162
8959,2022/08/25 02:42:47,1547.6186
8960,2022/08/25 02:42:53,1547.6162
8961,2022/08/25 02:42:59,1547.6155
8962,2022/08/25 02:43:05,1547.617
8963,2022/08/25 02:43:11,1547.6107
8964,2022/08/25 02:43:17,1547.6123
8965,2022/08/25 02:43:23,1547.6147
8966,2022/08/25 02:43:29,1547.6123
8967,2022/08/25 02:43:35,1547.6091
8968,2022/08/25 02:43:41,1547.6083
8969,2022/08/25 02:43:47,1547.6083
8970,2022/08/25 02:43:53,1547.6083
8971,2022/08/25 02:43:59,1547.6067
8972,2022/08/25 02:44:05,1547.6043
8973,2022/08/25 02:44:11,1547.6051
8974,2022/08/25 02:44:17,1547.6035
8975,2022/08/25 02:44:23,1547.6043
8976,2022/08/25 02:44:29,1547.6011
8977,2022/08/25 02:44:35,1547.6035
8978,2022/08/25 02:44:41,1547.6011
8979,2022/08/25 02:44:47,1547.5995
8980,2022/08/25 02:44:53,1547.5987
8981,2022/08/25 02:44:59,1547.5995
8982,2022/08/25 02:45:05,1547.5987
8983,2022/08/25 02:45:11,1547.5939
8984,2022/08/25 02:45:17,1547.5947
8985,2022/08/25 02:45:23,1547.5955
8986,2022/08/25 02:45:29,1547.5939
8987,2022/08/25 02:45:35,1547.5923
8988,2022/08/25 02:45:41,1547.5907
8989,2022/08/25 02:45:47,1547.5907
8990,2022/08/25 02:45:53,1547.5939
8991,2022/08/25 02:45:59,1547.5883
8992,2022/08/25 02:46:05,1547.5859
8993,2022/08/25 02:46:11,1547.5883
8994,2022/08/25 02:46:17,1547.5883
8995,2022/08/25 02:46:23,1547.5835
8996,2022/08/25 02:46:29,1547.5851
8997,2022/08/25 02:46:35,1547.5803
8998,2022/08/25 02:46:41,1547.5803
8999,2022/08/25 02:46:47,1547.5803
9000,2022/08/25 02:46:53,1547.5795
9001,2022/08/25 02:46:59,1547.5795
9002,2022/08/25 02:47:05,1547.5779
9003,2022/08/25 02:47:11,1547.5779
9004,2022/08/25 02:47:17,1547.5763
9005,2022/08/25 02:47:23,1547.5763
9006,2022/08/25 02:47:29,1547.5739
9007,2022/08/25 02:47:35,1547.5731
9008,2022/08/25 02:47:41,1547.5731
9009,2022/08/25 02:47:47,1547.5715
9010,2022/08/25 02:47:53,1547.5747
9011,2022/08/25 02:47:59,1547.5723
9012,2022/08/25 02:48:05,1547.5699
9013,2022/08/25 02:48:11,1547.5667
9014,2022/08/25 02:48:17,1547.5675
9015,2022/08/25 02:48:23,1547.5635
9016,2022/08/25 02:48:29,1547.5707
9017,2022/08/25 02:48:35,1547.5659
9018,2022/08/25 02:48:41,1547.5651
9019,2022/08/25 02:48:47,1547.5611
9020,2022/08/25 02:48:53,1547.5643
9021,2022/08/25 02:48:59,1547.5603
