,time,ctwl/nm,reflection/dBm,transmissionDepth/dB,reflection/%
3279,2022/8/22 2:05:07,1546.9528,73.8735,0.0,
3280,2022/8/22 2:05:09,1547.0825,73.2596,0.0,
3281,2022/8/22 2:05:11,1546.9554,73.6392,0.0,
3282,2022/8/22 2:05:13,1547.1488,73.2669,0.0,
3283,2022/8/22 2:05:15,1547.0394,73.4087,0.0,
3284,2022/8/22 2:05:17,1546.9760,72.8622,0.0,
3285,2022/8/22 2:05:19,1546.9735,73.3327,0.011221076549899898,
3286,2022/8/22 2:05:21,1547.0312,73.7216,0.0,
3287,2022/8/22 2:05:23,1547.0377,73.3331,0.011411036873038205,
3288,2022/8/22 2:05:25,1547.0233,73.5515,0.011780283397900292,
3289,2022/8/22 2:05:27,1547.0172,73.5533,0.0,
3290,2022/8/22 2:05:29,1546.9649,73.3754,0.0,
3291,2022/8/22 2:05:31,1546.9893,72.9013,0.0,
3292,2022/8/22 2:05:33,1546.8949,73.5257,0.0,
3293,2022/8/22 2:05:35,1546.9013,73.7079,0.0,
3294,2022/8/22 2:05:37,1546.8221,73.1921,0.0,
3295,2022/8/22 2:05:39,1546.8608,73.6112,0.0,
3296,2022/8/22 2:05:41,1546.9312,72.8733,0.012710934008003875,
3297,2022/8/22 2:05:43,1547.0140,73.458,0.0,
3298,2022/8/22 2:05:45,1546.9777,73.9173,0.0,
3299,2022/8/22 2:05:47,1547.0037,73.6873,0.0,
3300,2022/8/22 2:05:49,1547.0466,73.2818,0.0,
3301,2022/8/22 2:05:51,1547.0456,73.115,0.0,
3302,2022/8/22 2:05:53,1546.9328,73.2068,0.0,
3303,2022/8/22 2:05:55,1546.9814,73.1425,0.0,
3304,2022/8/22 2:05:57,1547.0286,73.4465,0.0,
3305,2022/8/22 2:05:59,1546.9378,73.3101,0.0,
3306,2022/8/22 2:06:01,1546.8663,73.6488,0.0,
3307,2022/8/22 2:06:03,1547.0658,73.6126,0.0,
3308,2022/8/22 2:06:05,1547.0588,73.3577,0.0,
3309,2022/8/22 2:06:07,1547.0507,73.2669,0.01361636576871147,
3310,2022/8/22 2:06:09,1547.0884,73.4712,0.0,
3311,2022/8/22 2:06:11,1547.0451,72.6431,0.0,
3312,2022/8/22 2:06:13,1547.1764,73.3362,0.0,
3313,2022/8/22 2:06:15,1547.0183,73.5265,0.0,
3314,2022/8/22 2:06:17,1547.1636,73.3456,0.0,
3315,2022/8/22 2:06:19,1546.9573,73.5246,0.0,
3316,2022/8/22 2:06:21,1546.8948,73.2492,0.0,
3317,2022/8/22 2:06:23,1547.1094,73.678,0.0,
3318,2022/8/22 2:06:25,1547.0162,72.8804,0.0,
3319,2022/8/22 2:06:27,1546.9641,73.5158,0.0,
3320,2022/8/22 2:06:29,1547.0006,73.3443,0.0,
3321,2022/8/22 2:06:31,1546.9069,73.2689,0.0,
3322,2022/8/22 2:06:33,1546.9795,73.7127,0.0,
3323,2022/8/22 2:06:35,1547.0264,73.5494,0.0,
3324,2022/8/22 2:06:37,1547.0823,73.6211,0.012573529982615133,
3325,2022/8/22 2:06:39,1547.0365,73.6364,0.0,
3326,2022/8/22 2:06:41,1546.8815,73.4819,0.0,
3327,2022/8/22 2:06:43,1545.8738,73.6705,0.0,
3328,2022/8/22 2:06:50,1547.3539,73.1728,0.0,
3329,2022/8/22 2:06:52,1546.9229,73.1788,0.0,
3330,2022/8/22 2:06:54,1546.8677,72.8478,0.0,
3331,2022/8/22 2:06:56,1546.9215,73.4135,0.0,
3332,2022/8/22 2:06:58,1546.9176,72.7198,0.0,
3333,2022/8/22 2:07:00,1546.9572,73.2717,0.0,
3334,2022/8/22 2:07:02,1547.0552,73.4744,0.011399227282955657,
3335,2022/8/22 2:07:04,1547.0088,73.0606,0.0,
3336,2022/8/22 2:07:06,1546.9211,73.2556,0.0,
3337,2022/8/22 2:07:08,1547.1374,73.3105,0.0,
3338,2022/8/22 2:07:10,1547.0691,73.6698,0.0,
3339,2022/8/22 2:07:12,1547.1136,73.6772,0.0,
3340,2022/8/22 2:07:14,1547.0051,73.2956,0.0,
3341,2022/8/22 2:07:16,1547.0271,73.2903,0.0,
3342,2022/8/22 2:07:18,1547.0575,75.7232,0.0,
3343,2022/8/22 2:07:29,1547.0046,73.4224,0.0,
3344,2022/8/22 2:07:31,1547.0248,73.6574,0.0,
3345,2022/8/22 2:07:33,1547.0497,73.5625,0.0,
3346,2022/8/22 2:07:35,1547.1218,73.4687,0.0,
3347,2022/8/22 2:07:37,1547.1886,73.4635,0.0,
3348,2022/8/22 2:07:39,1547.0135,73.4637,0.0,
3349,2022/8/22 2:07:41,1547.0368,73.0443,0.0,
3350,2022/8/22 2:07:43,1547.0155,73.9371,0.0,
3351,2022/8/22 2:07:45,1547.0229,73.9794,0.0,
3352,2022/8/22 2:07:47,1547.2015,73.6251,0.0,
3353,2022/8/22 2:07:49,1546.9432,73.4499,0.0,
3354,2022/8/22 2:07:51,1547.1184,73.507,0.0,
3355,2022/8/22 2:07:53,1547.0117,73.1634,0.0,
3356,2022/8/22 2:07:55,1547.0003,73.233,0.0,
3357,2022/8/22 2:07:57,1547.1344,73.6242,0.0,
3358,2022/8/22 2:07:59,1546.9620,73.0272,0.0,
3359,2022/8/22 2:08:01,1546.9816,73.5868,0.0,
3360,2022/8/22 2:08:03,1547.0406,73.7692,0.0,
3361,2022/8/22 2:08:05,1546.9867,73.2111,0.0,
3362,2022/8/22 2:08:07,1547.1057,73.0415,0.0,
3363,2022/8/22 2:08:09,1546.9478,73.2698,0.0,
3364,2022/8/22 2:08:11,1547.2194,73.2007,0.011912592449706527,
3365,2022/8/22 2:08:13,1547.0530,73.6656,0.0,
3366,2022/8/22 2:08:15,1546.9285,73.3461,0.0,
3367,2022/8/22 2:08:17,1546.9623,73.6143,0.0,
3368,2022/8/22 2:08:19,1547.1181,73.5823,0.0,
3369,2022/8/22 2:08:21,1546.9786,73.2775,0.0,
3370,2022/8/22 2:08:23,1547.0225,73.4374,0.0,
3371,2022/8/22 2:08:25,1547.0046,73.4622,0.0,
3372,2022/8/22 2:08:27,1547.1460,73.0486,0.0,
3373,2022/8/22 2:08:29,1546.8097,73.2363,0.0,
3374,2022/8/22 2:08:31,1547.1258,73.2602,0.0,
3375,2022/8/22 2:08:33,1547.0189,73.1649,0.0,
3376,2022/8/22 2:08:35,1547.0786,73.5137,0.0,
3377,2022/8/22 2:08:37,1546.9729,73.4566,0.0,
3378,2022/8/22 2:08:39,1546.9899,73.6293,0.0,
3379,2022/8/22 2:08:41,1546.9844,73.2806,0.0,
3380,2022/8/22 2:08:43,1547.0846,73.3275,0.0,
3381,2022/8/22 2:08:45,1546.9248,73.9372,0.0,
3382,2022/8/22 2:08:47,1547.0394,73.5458,0.0,
3383,2022/8/22 2:08:49,1547.0633,73.7864,0.0,
3384,2022/8/22 2:08:51,1547.0314,73.6693,0.0,
3385,2022/8/22 2:08:53,1546.9955,73.4353,0.0,
3386,2022/8/22 2:08:55,1547.0113,73.5753,0.0,
3387,2022/8/22 2:08:57,1546.9723,73.6464,0.011856322079447352,
3388,2022/8/22 2:08:59,1546.9818,73.3562,0.0,
3389,2022/8/22 2:09:01,1547.0252,73.6362,0.0,
3390,2022/8/22 2:09:03,1547.2436,72.9657,0.0,
3391,2022/8/22 2:09:05,1547.0311,73.7552,0.011375261014863962,
3392,2022/8/22 2:09:07,1547.0853,72.755,0.0,
3393,2022/8/22 2:09:09,1546.9408,73.4417,0.011464334141467546,
3394,2022/8/22 2:09:11,1546.9438,73.8557,0.0,
3395,2022/8/22 2:09:13,1547.0814,73.5446,0.0,
3396,2022/8/22 2:09:15,1546.9845,73.4384,0.0,
3397,2022/8/22 2:09:17,1547.0801,73.5446,0.0,
3398,2022/8/22 2:09:19,1547.0416,73.5224,0.0,
3399,2022/8/22 2:09:21,1546.9516,73.6172,0.0,
3400,2022/8/22 2:09:23,1547.1173,73.3141,0.0,
3401,2022/8/22 2:09:25,1546.9137,73.2994,0.0,
3402,2022/8/22 2:09:27,1546.9408,73.2364,0.0,
3403,2022/8/22 2:09:29,1546.7686,73.4835,0.0,
3404,2022/8/22 2:09:31,1547.0050,73.4666,0.0,
3405,2022/8/22 2:09:33,1547.2075,73.3778,0.0,
3406,2022/8/22 2:09:35,1546.8591,73.2907,0.0,
3407,2022/8/22 2:09:37,1546.8550,73.0042,0.0,
3408,2022/8/22 2:09:39,1546.9479,73.2578,0.0,
3409,2022/8/22 2:09:41,1547.0809,73.4237,0.0,
3410,2022/8/22 2:09:43,1547.0189,73.2491,0.0,
3411,2022/8/22 2:09:45,1547.0135,73.2683,0.0,
3412,2022/8/22 2:09:47,1547.1515,73.472,0.0,
3413,2022/8/22 2:09:49,1546.9322,72.7372,0.010288050490342109,
3414,2022/8/22 2:09:51,1546.9954,73.396,0.0,
3415,2022/8/22 2:09:53,1547.0216,73.7836,0.011686395765542857,
3416,2022/8/22 2:09:55,1547.1006,73.1523,0.0,
3417,2022/8/22 2:09:57,1547.0095,73.2238,0.0,
3418,2022/8/22 2:09:59,1546.9684,73.3136,0.0,
3419,2022/8/22 2:10:01,1547.0041,73.8182,0.009824102750803951,
3420,2022/8/22 2:10:03,1547.0598,73.7527,0.0,
3421,2022/8/22 2:10:05,1547.0488,73.2913,0.0,
3422,2022/8/22 2:10:07,1547.0398,73.5334,0.0,
3423,2022/8/22 2:10:09,1546.9153,73.564,0.0,
3424,2022/8/22 2:10:11,1546.9421,73.873,0.0,
3425,2022/8/22 2:10:13,1546.9983,73.646,0.0,
3426,2022/8/22 2:10:15,1546.8861,73.4069,0.0,
3427,2022/8/22 2:10:17,1546.9718,73.662,0.0,
3428,2022/8/22 2:10:19,1547.1333,73.4232,0.0,
3429,2022/8/22 2:10:21,1546.9149,73.4641,0.0,
3430,2022/8/22 2:10:23,1547.0129,73.2768,0.0,
3431,2022/8/22 2:10:25,1547.0090,73.326,0.0,
3432,2022/8/22 2:10:27,1546.9840,73.3747,0.0,
3433,2022/8/22 2:10:29,1547.0521,73.355,0.0,
3434,2022/8/22 2:10:31,1547.0409,73.3453,0.0,
3435,2022/8/22 2:10:33,1546.7707,73.2568,0.0,
3436,2022/8/22 2:10:35,1547.0408,73.3426,0.0,
3437,2022/8/22 2:10:37,1546.9849,73.8447,0.0,
3438,2022/8/22 2:10:39,1547.0080,73.2332,0.0,
3439,2022/8/22 2:10:41,1547.0393,73.3186,0.0,
3440,2022/8/22 2:10:43,1547.0866,73.5767,0.0,
3441,2022/8/22 2:10:45,1547.0512,73.3198,0.0,
3442,2022/8/22 2:10:47,1547.1954,73.0108,0.0,
3443,2022/8/22 2:10:49,1547.0776,73.2057,0.0,
3444,2022/8/22 2:10:51,1547.1964,73.5205,0.0,
3445,2022/8/22 2:10:53,1547.2851,73.456,0.0,
3446,2022/8/22 2:10:55,1546.9000,73.4813,0.0,
3447,2022/8/22 2:10:57,1547.0343,73.6028,0.0,
3448,2022/8/22 2:10:59,1547.0773,73.4075,0.0,
3449,2022/8/22 2:11:01,1546.9650,73.7019,0.0,
3450,2022/8/22 2:11:03,1546.9509,73.466,0.0,
3451,2022/8/22 2:11:05,1547.0114,73.2695,0.0,
3452,2022/8/22 2:11:07,1547.0380,73.5572,0.0,
3453,2022/8/22 2:11:09,1547.0576,73.0533,0.0,
3454,2022/8/22 2:11:11,1547.0219,73.5473,0.0,
3455,2022/8/22 2:11:13,1547.0242,73.1613,0.01006526737437513,
3456,2022/8/22 2:11:15,1546.8300,73.8401,0.0,
3457,2022/8/22 2:11:17,1547.0711,73.6123,0.0,
3458,2022/8/22 2:11:19,1547.0064,73.0063,0.0,
3459,2022/8/22 2:11:21,1547.0767,73.1572,0.0,
3460,2022/8/22 2:11:23,1546.9569,73.3762,0.0,
3461,2022/8/22 2:11:25,1546.9662,73.5525,0.011390051617959753,
3462,2022/8/22 2:11:27,1547.2034,73.1946,0.010348585731425358,
3463,2022/8/22 2:11:29,1546.9962,72.9101,0.014177292646506889,
3464,2022/8/22 2:11:31,1546.9993,73.5845,0.0,
3465,2022/8/22 2:11:33,1547.0701,73.2848,0.0,
3466,2022/8/22 2:11:35,1546.9867,72.6992,0.0,
3467,2022/8/22 2:11:37,1547.0691,73.5215,0.0,
3468,2022/8/22 2:11:39,1547.2174,72.9076,0.0,
3469,2022/8/22 2:11:41,1547.0219,73.2851,0.011564479123990747,
3470,2022/8/22 2:11:43,1547.1055,73.2802,0.0,
3471,2022/8/22 2:11:45,1546.9848,73.4693,0.0,
3472,2022/8/22 2:11:47,1547.2969,73.0775,0.0,
3473,2022/8/22 2:11:49,1547.6264,73.5775,0.0,
3474,2022/8/22 2:11:51,1546.9303,72.9442,0.0,
3475,2022/8/22 2:11:53,1547.0378,73.4158,0.0,
3476,2022/8/22 2:11:55,1546.9527,73.4725,0.0,
3477,2022/8/22 2:11:57,1547.2315,72.9378,0.0,
3478,2022/8/22 2:11:59,1547.3962,73.5526,0.0,
3479,2022/8/22 2:12:01,1546.9908,73.0882,0.0,
3480,2022/8/22 2:12:03,1546.9924,73.0556,0.0,
3481,2022/8/22 2:12:05,1547.0640,73.3458,0.0,
3482,2022/8/22 2:12:07,1547.0670,73.64,0.0,
3483,2022/8/22 2:12:09,1547.1891,73.047,0.010783455770192551,
3484,2022/8/22 2:12:11,1547.0323,73.2947,0.0,
3485,2022/8/22 2:12:13,1547.0264,73.431,0.0,
3486,2022/8/22 2:12:15,1547.0143,73.4061,0.0,
3487,2022/8/22 2:12:17,1547.1091,73.3234,0.0,
3488,2022/8/22 2:12:19,1547.1328,73.8571,0.0,
3489,2022/8/22 2:12:21,1547.0003,73.5621,0.01102363892308128,
3490,2022/8/22 2:12:23,1546.8373,73.4561,0.0,
3491,2022/8/22 2:12:25,1547.0030,73.4105,0.0,
3492,2022/8/22 2:12:27,1547.0507,73.2059,0.0,
3493,2022/8/22 2:12:29,1547.1359,73.3021,0.010959513231222143,
3494,2022/8/22 2:12:31,1546.9924,73.3,0.0,
3495,2022/8/22 2:12:33,1547.1531,73.1997,0.0,
3496,2022/8/22 2:12:35,1547.0980,73.2369,0.011854481001640788,
3497,2022/8/22 2:12:37,1547.0999,73.356,0.0,
3498,2022/8/22 2:12:39,1547.1069,73.4064,0.0,
3499,2022/8/22 2:12:41,1546.9894,73.4578,0.0,
3500,2022/8/22 2:12:43,1547.0272,73.1869,0.0,
3501,2022/8/22 2:12:45,1547.0415,73.2069,0.0,
3502,2022/8/22 2:12:47,1547.0141,73.1623,0.0,
3503,2022/8/22 2:12:49,1547.0194,73.024,0.0,
3504,2022/8/22 2:12:51,1547.1544,73.2301,0.0,
3505,2022/8/22 2:12:53,1547.2363,73.1765,0.0,
3506,2022/8/22 2:12:55,1546.9155,73.0424,0.0,
3507,2022/8/22 2:12:57,1546.8629,72.828,0.01036755603186469,
3508,2022/8/22 2:12:59,1547.1242,73.3151,0.0,
3509,2022/8/22 2:13:01,1546.9814,73.1826,0.0,
3510,2022/8/22 2:13:03,1547.0333,72.8983,0.0,
3511,2022/8/22 2:13:05,1547.0554,73.1589,0.0,
3512,2022/8/22 2:13:07,1547.0308,73.4391,0.011044367964836755,
3513,2022/8/22 2:13:09,1546.9585,73.4404,0.0,
3514,2022/8/22 2:13:11,1547.0257,73.2471,0.0,
3515,2022/8/22 2:13:13,1546.9875,72.9,0.0,
3516,2022/8/22 2:13:15,1547.0630,73.3274,0.0,
3517,2022/8/22 2:13:17,1547.0290,73.0062,0.0,
3518,2022/8/22 2:13:19,1546.8691,73.2053,0.0,
3519,2022/8/22 2:13:21,1546.9321,73.7705,0.0,
3520,2022/8/22 2:13:23,1547.0685,73.6386,0.0,
3521,2022/8/22 2:13:25,1547.0479,73.0811,0.0,
3522,2022/8/22 2:13:27,1546.9532,73.3196,0.0,
3523,2022/8/22 2:13:29,1547.0512,72.6353,0.0,
3524,2022/8/22 2:13:31,1547.1085,73.3495,0.0,
3525,2022/8/22 2:13:33,1547.0438,73.367,0.0,
3526,2022/8/22 2:13:35,1546.9829,72.8018,0.0,
3527,2022/8/22 2:13:37,1546.9522,73.5967,0.0,
3528,2022/8/22 2:13:39,1547.1125,73.3851,0.0126453600185272,
3529,2022/8/22 2:13:41,1547.0846,73.2473,0.0,
3530,2022/8/22 2:13:43,1547.1198,73.2377,0.0,
3531,2022/8/22 2:13:45,1547.0411,73.3553,0.0,
3532,2022/8/22 2:13:47,1546.9662,73.512,0.0,
3533,2022/8/22 2:13:49,1546.9743,73.271,0.0,
3534,2022/8/22 2:13:51,1546.9424,73.4171,0.0,
3535,2022/8/22 2:13:53,1546.8590,73.5994,0.0,
3536,2022/8/22 2:13:55,1546.9139,73.526,0.0,
3537,2022/8/22 2:13:57,1547.2954,73.6252,0.0,
3538,2022/8/22 2:13:59,1547.0040,73.6126,0.0,
3539,2022/8/22 2:14:01,1546.9660,73.5222,0.0101383476420674,
3540,2022/8/22 2:14:03,1546.9955,73.303,0.0,
3541,2022/8/22 2:14:05,1547.0581,73.3262,0.0,
3542,2022/8/22 2:14:07,1547.2320,73.3537,0.0,
3543,2022/8/22 2:14:09,1547.2188,73.4183,0.0,
3544,2022/8/22 2:14:11,1546.9771,73.1259,0.012390715530486027,
3545,2022/8/22 2:14:13,1546.9088,72.5845,0.013004067658059356,
3546,2022/8/22 2:14:15,1546.9880,73.2738,0.0,
3547,2022/8/22 2:14:17,1547.0684,73.5356,0.0,
3548,2022/8/22 2:14:19,1546.8918,73.3927,0.0,
3549,2022/8/22 2:14:21,1547.1245,72.9512,0.0,
3550,2022/8/22 2:14:23,1546.9992,73.1881,0.0,
3551,2022/8/22 2:14:25,1546.9431,73.5647,0.0,
3552,2022/8/22 2:14:27,1547.0780,73.6207,0.0,
3553,2022/8/22 2:14:29,1546.8606,73.3425,0.0,
3554,2022/8/22 2:14:31,1547.1599,73.1771,0.0,
3555,2022/8/22 2:14:33,1546.9389,73.499,0.0,
3556,2022/8/22 2:14:35,1546.9680,73.3121,0.0,
3557,2022/8/22 2:14:37,1547.0068,73.1678,0.0,
3558,2022/8/22 2:14:39,1546.9415,73.4227,0.0,
3559,2022/8/22 2:14:41,1547.0405,73.3701,0.0,
3560,2022/8/22 2:14:43,1546.9657,73.6399,0.0,
3561,2022/8/22 2:14:45,1546.9915,73.3297,0.0,
3562,2022/8/22 2:14:47,1547.0434,73.4149,0.0,
3563,2022/8/22 2:14:49,1546.9701,73.3947,0.0,
3564,2022/8/22 2:14:51,1546.9808,73.8151,0.0,
3565,2022/8/22 2:14:53,1547.0375,73.5722,0.0,
3566,2022/8/22 2:14:55,1546.9611,73.5791,0.0,
3567,2022/8/22 2:14:57,1547.0190,72.5009,0.0,
3568,2022/8/22 2:14:59,1547.0053,73.1566,0.0,
3569,2022/8/22 2:15:01,1547.1977,73.3293,0.010501357527458044,
3570,2022/8/22 2:15:03,1546.9960,73.3777,0.0,
3571,2022/8/22 2:15:05,1546.9025,73.2937,0.0,
3572,2022/8/22 2:15:07,1547.0100,73.6742,0.0,
3573,2022/8/22 2:15:09,1547.0666,73.3669,0.0,
3574,2022/8/22 2:15:11,1547.0879,73.5377,0.0,
3575,2022/8/22 2:15:13,1546.9088,72.6949,0.01114777708403262,
3576,2022/8/22 2:15:15,1547.0561,73.4035,0.0,
3577,2022/8/22 2:15:17,1547.0982,72.8978,0.0,
3578,2022/8/22 2:15:19,1546.9736,72.8247,0.0,
3579,2022/8/22 2:15:21,1547.2741,73.1596,0.0,
3580,2022/8/22 2:15:23,1546.8609,73.7271,0.0,
3581,2022/8/22 2:15:25,1547.0074,73.3255,0.0,
3582,2022/8/22 2:15:27,1547.0373,72.8442,0.0,
3583,2022/8/22 2:15:29,1547.0253,73.1796,0.0,
3584,2022/8/22 2:15:31,1547.0096,73.531,0.0,
3585,2022/8/22 2:15:33,1547.0017,73.0406,0.0,
3586,2022/8/22 2:15:35,1547.0592,73.6967,0.010798207393999955,
3587,2022/8/22 2:15:37,1547.0781,73.4041,0.0,
3588,2022/8/22 2:15:39,1546.9133,73.3577,0.0,
3589,2022/8/22 2:15:41,1546.9892,73.0838,0.0,
3590,2022/8/22 2:15:43,1546.8857,73.5054,0.011202436620565052,
3591,2022/8/22 2:15:45,1546.9438,73.6368,0.0,
3592,2022/8/22 2:15:47,1547.3055,73.5466,0.0,
3593,2022/8/22 2:15:49,1546.9084,73.8159,0.0,
3594,2022/8/22 2:15:51,1547.0760,73.0542,0.0,
3595,2022/8/22 2:15:53,1546.9890,73.7404,0.0,
3596,2022/8/22 2:15:55,1547.0444,73.5516,0.0,
3597,2022/8/22 2:15:57,1547.2283,73.6367,0.0,
3598,2022/8/22 2:15:59,1546.8510,72.5726,0.0,
3599,2022/8/22 2:16:01,1547.1044,73.5338,0.0,
3600,2022/8/22 2:16:03,1547.0157,73.3232,0.0,
3601,2022/8/22 2:16:05,1547.0685,73.9953,0.0,
3602,2022/8/22 2:16:07,1546.9953,73.8563,0.01069769314538532,
3603,2022/8/22 2:16:09,1547.0204,72.9868,0.0,
3604,2022/8/22 2:16:11,1547.2039,73.2731,0.0,
3605,2022/8/22 2:16:13,1546.8886,73.2525,0.0,
3606,2022/8/22 2:16:15,1546.8618,73.8111,0.0,
3607,2022/8/22 2:16:17,1547.0234,73.6064,0.0,
3608,2022/8/22 2:16:19,1546.8317,73.4985,0.010394054382099423,
3609,2022/8/22 2:16:21,1546.8604,72.9364,0.0,
3610,2022/8/22 2:16:23,1547.0056,73.617,0.0,
3611,2022/8/22 2:16:25,1546.8764,73.3143,0.0,
3612,2022/8/22 2:16:27,1547.1193,73.2383,0.0,
3613,2022/8/22 2:16:29,1546.9208,73.5315,0.0,
3614,2022/8/22 2:16:31,1546.9867,73.19,0.0,
3615,2022/8/22 2:16:33,1546.8829,73.6091,0.0,
3616,2022/8/22 2:16:35,1547.0279,73.654,0.0,
3617,2022/8/22 2:16:37,1547.0146,73.3044,0.0,
3618,2022/8/22 2:16:39,1547.1357,73.4187,0.0,
3619,2022/8/22 2:16:41,1547.0095,73.0297,0.0,
3620,2022/8/22 2:16:43,1546.9026,74.4358,0.0,
3621,2022/8/22 2:16:50,1547.1737,73.7953,0.0,
3622,2022/8/22 2:16:52,1547.0097,73.4607,0.0,
3623,2022/8/22 2:16:54,1546.8473,72.9415,0.0,
3624,2022/8/22 2:16:56,1547.0743,73.071,0.0,
3625,2022/8/22 2:16:58,1546.9845,73.5386,0.0,
3626,2022/8/22 2:17:00,1546.9308,73.658,0.0,
3627,2022/8/22 2:17:02,1547.1697,73.4595,0.011539162288681973,
3628,2022/8/22 2:17:04,1546.7475,72.7387,0.0,
3629,2022/8/22 2:17:06,1547.2947,73.5678,0.0,
3630,2022/8/22 2:17:08,1547.0895,73.5123,0.0,
3631,2022/8/22 2:17:10,1546.8839,73.4288,0.0,
3632,2022/8/22 2:17:12,1547.0654,73.5182,0.0,
3633,2022/8/22 2:17:14,1547.0261,73.2011,0.0,
3634,2022/8/22 2:17:16,1546.8514,73.7484,0.0,
3635,2022/8/22 2:17:18,1546.9960,75.4964,0.0,
3636,2022/8/22 2:17:29,1546.8857,73.3686,0.0,
3637,2022/8/22 2:17:31,1547.1602,72.948,0.0,
3638,2022/8/22 2:17:33,1546.9831,73.4462,0.0,
3639,2022/8/22 2:17:35,1547.0414,73.6912,0.01068051197978878,
3640,2022/8/22 2:17:37,1547.0599,73.3367,0.0,
3641,2022/8/22 2:17:39,1547.2321,73.5925,0.0,
3642,2022/8/22 2:17:41,1547.1068,73.1898,0.0,
3643,2022/8/22 2:17:43,1547.1213,73.5857,0.0,
3644,2022/8/22 2:17:45,1547.0693,73.489,0.0,
3645,2022/8/22 2:17:47,1547.1059,73.7859,0.0,
3646,2022/8/22 2:17:49,1547.0495,73.2423,0.0,
3647,2022/8/22 2:17:51,1547.0980,73.61,0.0,
3648,2022/8/22 2:17:53,1546.9826,73.6775,0.0,
3649,2022/8/22 2:17:55,1547.0832,73.4853,0.0,
3650,2022/8/22 2:17:57,1546.9766,73.8357,0.0,
3651,2022/8/22 2:17:59,1547.1541,73.8596,0.0,
3652,2022/8/22 2:18:01,1546.9765,73.3618,0.0,
3653,2022/8/22 2:18:03,1546.9786,73.7397,0.0,
3654,2022/8/22 2:18:05,1547.0583,73.3812,0.0,
3655,2022/8/22 2:18:07,1547.0632,73.3634,0.012220096947620026,
3656,2022/8/22 2:18:09,1547.1175,73.6647,0.0,
3657,2022/8/22 2:18:11,1547.0701,73.6454,0.0,
3658,2022/8/22 2:18:13,1547.1175,73.6116,0.0,
3659,2022/8/22 2:18:15,1546.9675,73.6493,0.0,
3660,2022/8/22 2:18:17,1546.9585,72.8469,0.011048933587541766,
3661,2022/8/22 2:18:19,1547.0459,73.5798,0.0,
3662,2022/8/22 2:18:21,1547.1719,73.6711,0.0,
3663,2022/8/22 2:18:23,1547.0557,73.3753,0.0,
3664,2022/8/22 2:18:25,1546.9771,73.2735,0.0,
3665,2022/8/22 2:18:27,1547.1403,73.1951,0.0,
3666,2022/8/22 2:18:29,1547.0434,73.3932,0.0,
3667,2022/8/22 2:18:31,1547.0568,73.3511,0.0,
3668,2022/8/22 2:18:33,1546.9485,73.4758,0.0,
3669,2022/8/22 2:18:35,1546.9857,73.3179,0.0,
3670,2022/8/22 2:18:37,1547.0974,73.4675,0.0,
3671,2022/8/22 2:18:39,1546.9846,73.6764,0.0,
3672,2022/8/22 2:18:41,1547.0606,73.156,0.0,
3673,2022/8/22 2:18:43,1547.0263,73.5288,0.0,
3674,2022/8/22 2:18:45,1547.0898,73.6873,0.010928064673821356,
3675,2022/8/22 2:18:47,1547.0031,73.6127,0.0,
3676,2022/8/22 2:18:49,1546.9683,73.0067,0.0,
3677,2022/8/22 2:18:51,1546.9090,73.4299,0.0,
3678,2022/8/22 2:18:53,1547.0409,73.4212,0.0,
3679,2022/8/22 2:18:55,1546.7586,72.7599,0.010294991536542324,
3680,2022/8/22 2:18:57,1547.0760,73.4833,0.011541086813762721,
3681,2022/8/22 2:18:59,1547.3786,73.037,0.0,
3682,2022/8/22 2:19:01,1546.9735,73.4928,0.0,
3683,2022/8/22 2:19:03,1547.1657,73.3761,0.010582148987056256,
3684,2022/8/22 2:19:05,1547.0654,73.3539,0.0,
3685,2022/8/22 2:19:07,1546.9611,73.395,0.0,
3686,2022/8/22 2:19:09,1547.0674,73.343,0.0,
3687,2022/8/22 2:19:11,1546.8588,73.6477,0.0,
3688,2022/8/22 2:19:13,1546.8747,73.1019,0.0,
3689,2022/8/22 2:19:15,1547.1241,73.8832,0.0,
3690,2022/8/22 2:19:17,1546.9998,73.3185,0.0,
3691,2022/8/22 2:19:19,1547.0311,73.3485,0.0,
3692,2022/8/22 2:19:21,1547.0199,73.5263,0.0,
3693,2022/8/22 2:19:23,1546.9016,73.3731,0.0,
3694,2022/8/22 2:19:25,1547.0198,73.3991,0.0,
3695,2022/8/22 2:19:27,1547.1500,73.4404,0.0,
3696,2022/8/22 2:19:29,1547.0414,73.0836,0.0,
3697,2022/8/22 2:19:31,1547.0109,73.4937,0.01060454235634375,
3698,2022/8/22 2:19:33,1547.0129,73.5224,0.0,
3699,2022/8/22 2:19:35,1547.1028,73.779,0.0,
3700,2022/8/22 2:19:37,1547.0264,73.4549,0.0,
3701,2022/8/22 2:19:39,1547.1370,73.1332,0.011719504503558988,
3702,2022/8/22 2:19:41,1547.1114,73.219,0.0,
3703,2022/8/22 2:19:43,1547.0045,73.7482,0.0,
3704,2022/8/22 2:19:45,1546.9018,73.6543,0.0,
3705,2022/8/22 2:19:47,1547.0277,73.0536,0.0,
3706,2022/8/22 2:19:49,1546.9898,73.8323,0.0,
3707,2022/8/22 2:19:51,1547.1415,73.5394,0.0,
3708,2022/8/22 2:19:53,1547.0781,73.2486,0.0,
